id,name
1338,gentocin otic solution
1339,piperazine liq concentrate
1340,ultraplast analgesic spray
1341,meloids pwr
1342,ad calcium cap
1343,ethamycin liq
1344,blenoxane pws unit
1345,blue ion
1346,oxyvet inj
1347,cidomycin inj pediatric
1348,cidomycin inj
1349,gramcal evt
1350,catapres tab
1351,strong tab
1352,domoso soln
1353,scour boluses
1354,sulfalite super
1355,supercal inj
1356,superdex inj
1357,triple sulfa bolus
1358,medivit
1359,dalacin c phosphate
1360,locasalen
1361,plasmalyte water
1362,lyte
1363,plasmalyte dextrose inj
1364,neutralca sus
1365,theophylline
1366,intal spincaps
1367,isotamine
1368,travamine sup
1369,bisacolax
1370,dextrose electrolyte inj
1371,n
1372,darvon n compound pulvule
1373,vitamin k water soluble powder
1374,sulfamethazine sodium pwr
1375,piperazine liq gm
1376,zinc oxide
1377,vitamines mineraux adultes
1378,synovex
1379,synovex h
1380,seratyl ion
1381,procytox tab
1382,white petroleum jelly
1383,vitamines et mineraux enfants
1384,panoxyl gel
1385,cotazym
1386,pavulon inj
1387,sas tab
1388,urozide
1389,megavites tab
1390,tranxene cap
1391,ces
1392,ces tablets
1393,ferrous fumarate sct tab
1394,hydrocortisone cream usp
1395,vitamin c tab chewable
1396,vitamin e cap usp iu
1397,tardan shp
1398,adasept liq
1399,pragmatar shampoo
1400,sulfaquinoxaline liquid concentrate
1401,fertinic syr
1402,vitamine ui capsule
1403,anectine inj
1404,sodium edecrin
1405,niacin
1406,calpan tab
1407,hyperstat inj
1408,progesterone
1409,nadostine tab unit
1410,propaderm
1411,tramisol sheep wormer oblet
1412,tresaderm
1413,cerex ear ion
1414,sterodex shampoo
1415,septra
1416,septra pediatric suspension
1417,everyday multiple vitamins
1418,vitamin b compound vitamin c fortis capsule dtc
1419,chlorprom tab
1420,levate
1421,aparkane tab
1422,sulfizole tab
1423,winpred
1424,winpred tab
1425,allerdryl cap
1426,phenazo
1427,dipam
1428,bactrim roche tab
1429,bactrim roche suspension paediatric
1430,e pam tab
1431,travamine tab
1432,bloat go
1433,choloxin tab
1434,erythrocin liq
1435,vermirex syr
1436,methadex inj
1437,blood pack unit cpd
1438,schillings test kit co cap
1439,cysto conray inj
1440,lidex
1441,lidex ointment mild
1442,lidex cream mild
1443,wormer mh cats kittens cap
1444,wormer mh dogs cap
1445,wormer mh puppies cap
1446,peptonic
1447,vit plex inj
1448,vitamaster sterile injection
1449,scour suspension
1450,eugenol
1451,dilantin w phenobarbital
1452,fiorinal tab
1453,dentsply lidocaine epinephrine
1454,xylocaine co inj
1455,meval
1456,prepodyne concentrate
1457,prepodyne solution
1458,betadine solution swab aid
1459,rounox tab
1460,soufre
1461,neo terramycin calf scours bolus w vitamins
1462,nilstat vag unitgm
1463,liquamycin lp injection
1464,robenz medicated premix
1465,tri src
1466,ascofer cap
1467,cortisone acetate
1468,ultrastat
1469,proviodine ovules
1470,typhoid vaccine
1471,topsyn
1472,lanvis
1473,nadostine sus iu
1474,aristocort
1475,smile shower soap
1476,calciparine inj iuamp
1477,kanadom tetracycline hydrochloride
1478,tebrazid
1479,pro biosan kit
1480,xylocaine epidural
1481,vitamine e cap unit
1482,huile de foie morue cap min
1483,dexasone
1484,travasol e
1485,sanorex
1486,venostasin dps
1487,dulcolax micro enema
1488,allergenic extract bacterials inj
1489,allergenic extract pollens
1490,allergenic extract non pollen
1491,smile suds aer
1492,bedoz inj
1493,lanolin
1494,salonpas medicated plaster
1495,phytoplex b liq
1496,calcium
1497,phytomin e cap unit
1498,protylol
1499,estragyn
1500,neo estrone tab
1501,sandoz colchicine
1502,liver iron b compound tab
1503,gentocin injectable solution
1504,calcium magnesium
1505,nadostine iugm
1506,nilstat unitsg
1507,tyrosyl cap
1508,amoxil cap
1509,amoxil oral suspension
1510,apam
1511,strongid
1512,thomas formula
1513,thomas oxyborniol
1514,thomas tx
1515,lasix tab
1516,carthaphy cap
1517,phytesium liq
1518,phytolecithine
1519,grippoldm
1520,feriron inj
1521,dis lax
1522,oxytocin inj
1523,parvit plus
1524,viscerol cap
1525,alka phenylbutazone tab
1526,combipres tab
1527,formaline desinfectant
1528,propylene glycol
1529,pommade midy
1530,fertinic tab
1531,ovol gas tablet
1532,zine
1533,soufre
1534,atasol tab
1535,atasol
1536,histalon tab
1537,uridon tab
1538,super gardialine cap iu
1539,allopurinol
1540,vitaminacid
1541,scour bolus plus
1542,calcium chloride injection usp
1543,phenazine tab
1544,propanthel tab
1545,benuryl
1546,painex tab gr
1547,acetazolam
1548,vitamin b cpd w vit c tab
1549,preattached lta kit
1550,eltroxin tab
1551,glaxal base
1552,penicillin g procaine
1553,phyderm liq
1554,mycostatin vaginal unit
1555,quelicin chloride inj
1556,pate unna
1557,cod liver oil liq
1558,loestrin
1559,aristospan sus
1560,bicnu
1561,dehorning pst dr naylors
1562,stop leak dr naylor
1563,terfluzine concentrate
1564,phenol saline inj
1565,glycerinated phenol saline
1566,drixoral cold sinus
1567,acudyne prep solution
1568,polysporin sterile ophthalmic ointment
1569,vasculine
1570,vitamin tab unit
1571,pred mild
1572,rectal
1573,anaplex tab
1574,c rola waf
1575,tri c src
1576,allergenic extract non pollens
1577,biskamoil pwr
1578,udder ointment lanolin
1579,pred forte
1580,calamine
1581,agobyl granule
1582,stearotic ion
1583,diphenhydramine hcl inj usp
1584,capillex liq
1585,capillex n liq
1586,pro sope liq
1587,balminil loz
1588,glycerin liq
1589,septiline
1590,magnex liq
1591,procyclid tab
1592,dextrose
1593,travasol amino acid inj
1594,oxytetralean liq
1595,tetraject lp
1596,b disinfecting degrading liq
1597,cascara aromatic liq
1598,blephamide sop
1599,methadex
1600,theophylline rougier elixir
1601,floradix multizyme herbal tab
1602,floradix maskam laxative tab
1603,good night herbal sleeping tabs
1604,carnation callous caps
1605,tetracycline hydrochloride
1606,egg shell improver
1607,piperazine liq
1608,sulfa liquid
1609,hemostop powder
1610,hog scour suspension
1611,veterinary mineral oil
1612,oxytocin inj synthetic unit
1613,prednisolone acetate sus
1614,propylene glycol
1615,dextrose plus electrolytes
1616,dextrose calcium gluconate magnesium phos
1617,calf scour bolus
1618,eddi
1619,electras pws
1620,iron dextran inj
1621,copersol liq
1622,welders eye ease
1623,kamu jay liq tsp
1624,isoniazid tab
1625,bitter herbal tab c ottways
1626,norwegian cod liver oil
1627,iode forte
1628,alcojel gel
1629,tabac original antiperspirant
1630,antisol plus liq
1631,dettol liq
1632,calcium lactate tab gr
1633,ammonia inhalants
1634,dettol
1635,sting stop
1636,canoids cap
1637,quinate tab
1638,homoeopathic tab ferric sod phos sod sulph silica oxide x
1639,polymine
1640,chloromycetin succinate injection gm
1641,vegetable laxative tabs
1642,wormerzine
1643,apo chlorpromazine
1644,apo chlorpropamide tab
1645,nitrofurantoin
1646,trifluoperazine
1647,tolbutamide
1648,apo prednisone tab
1649,apo phenylbutazone tab
1650,imipramine
1651,sulkamycin bolettes
1652,neutralite liq
1653,diazepam tab
1654,inderal tab
1655,orap
1656,mt
1657,dextrose liq
1658,gemvites jr tab chewable
1659,minestrin
1660,diluent sterile
1661,tuberculin ppd mantoux
1662,megavac inj
1663,gecolate inj gmpck
1664,paludrine tab gm
1665,ortho tablets day
1666,electras
1667,theobronc
1668,tubersol
1669,cytobin tab
1670,prostin f alpha
1671,phosthenine gouttes cortunon
1672,pharmaethyl aer
1673,xylonor spray
1674,amino boluses improved
1675,amino solution
1676,sodium iodide inj
1677,antihist solution
1678,epidural solution inj
1679,caco iron copper inj
1680,dipyrone inj
1681,foot rot boluses
1682,myotensyn liniment
1683,anaprime oph gel
1684,cineol
1685,neo ppg
1686,acudyne prep swab f
1687,vitamin e cap unit natural
1688,mineralytes sol
1689,emerdine liq
1690,methotrexate sodium inj
1691,kefzol
1692,salus valerian tct
1693,triptil tab
1694,diprosone cream
1695,flamazine
1696,solusept
1697,anafranil
1698,flora herbtea spearmint leaves
1699,alcohol isopropylique
1700,flora herbtea senna leaves
1701,cod liver oil cherry
1702,cod liver oil mint
1703,zinc tab
1704,nebcin inj
1705,mecadox scours treater
1706,b virol
1707,adasept acne gel
1708,banminth ii
1709,procaine penicillin
1710,baciguent oph unitgm
1711,motrin tablets
1712,camphorated oil liniment
1713,white petrolatum
1714,camphor spirit
1715,alum powdered
1716,atropine sulfate injection usp
1717,magnesium sulfate inj
1718,magnesium sulfate injection usp
1719,ocusert pilo
1720,sinemet
1721,cold decongestant long acting cap
1722,appedrine
1723,nalfon cap
1724,pastilles merol
1725,lithizine cap
1726,ripercol l levamisole phosphate inj
1727,tramisol levamisolephosphate inj
1728,ergomar slt
1729,sandomigran
1730,c ottways lax tab
1731,optiprime oph gel
1732,compose tab
1733,equinex inj iu
1734,c ottways asthma tab
1735,amoxil cap
1736,efudex
1737,laxabyl
1738,oil wintergreen
1739,vitamin e cap unit watkins
1740,vitamin c tab watkins
1741,cocci bol tab jr
1742,atropine sulfate inj
1743,kl b cider vineger tab
1744,rectocort sup
1745,fulvicin uf pwr
1746,furoside tab
1747,zinc supplement tab
1748,ascorbic acid tab
1749,ferrous sulfate ect
1750,e plus pwr
1751,nervased tab
1752,mikro quat
1753,magnorol cap
1754,multiple minerals
1755,niderm
1756,nitro
1757,bex tab
1758,expectorant tab
1759,lung diffusion test mixture
1760,nitrous oxide
1761,oxygen
1762,elavil
1763,perphenazine
1764,apo peram tab
1765,naprosyn
1766,anakit insect sting treatment kit
1767,beben gel
1768,bricanyl tab
1769,sulfamethazine spanbolet srt
1770,nipride
1771,surge td liq
1772,petrolatum amber nf
1773,petrolatum blanc usp
1774,solu flur liq
1775,sorbitol rougier pws gm
1776,fibrate
1777,indomethacin
1778,thalidone
1779,medopa
1780,powder
1781,furosemide
1782,cloxacillin
1783,drx germicidal detergent
1784,imuran inj
1785,apo meprobamate tab
1786,phosphonortonic inj
1787,hemo somaton c
1788,ovral tab
1789,vitamin c timed release tab usp
1790,chelated zinc tab
1791,chelated magnesium tab
1792,rhino mex
1793,hydrochlorothiazide tab
1794,cephalexin
1795,hemo somaton
1796,weladyne
1797,dhs tar shampoo
1798,nettoyeur liquide u
1799,dualquat saniterge
1800,rofact
1801,phenobarbital tab
1802,uritol tab
1803,acididyn tab
1804,betadyn tab
1805,gynedyn tab
1806,pneumodyn tab
1807,renadyn tab
1808,c w flavanoids tab
1809,targel
1810,premise disinfectant
1811,cytoxan tab
1812,diprosone ointment
1813,antilirium inj
1814,bactocide
1815,estradiol cypionate inj
1816,electra caps
1817,zinc algin tab nu life
1818,rose hips plus nu life
1819,procaine penicillin g inj iu
1820,nalfon tab
1821,vitamin e cap iunf natural
1822,hyperab rabies immune globulin human
1823,rouphylline tab
1824,coryphen tab
1825,proud flesh dust
1826,white ion tab
1827,hahane
1828,rapidyne
1829,neutral sulfa
1830,decacide tab
1831,coughtrol
1832,loxapac tab
1833,ativan tab
1834,glutamic acid hcl betaine hcl w pepsin
1835,dexamethasone phosphate inj
1836,zp medicated shampoo reg
1837,stronger iodine tct
1838,urecholine tab
1839,urecholine inj
1840,modecate inj
1841,purified protein derivative ppd b inj
1842,vitamin cap unit naturelle
1843,secol
1844,air
1845,potassium phosphate inj mmp
1846,fermalac ecc b
1847,fassil sandet
1848,swiss camu c tab
1849,purina pigemia injectable
1850,adriamycin rdf inj vial
1851,huile de foie de morue
1852,alsigene
1853,buzone concentrate powder gm
1854,calciparine inj iu
1855,norpramin tab
1856,blocadren tab
1857,oxyvet inj
1858,vetdex oxy inj
1859,hoof conditioner w lanolin
1860,e plus nu life
1861,
1862,neo cholex emulsion
1863,vosol hc
1864,vosol
1865,mucinum tab
1866,optimine tab
1867,idm tab
1868,oxybutazone tab
1869,vitamine e cap
1870,jack jill rub
1871,trb
1872,maintain
1873,odans liquor carbonis detergens
1874,halls mentho lyptus cough tab regular
1875,halls mentho lyptus cough tab honey lemon
1876,halls mentho lyptus cough tab cherry
1877,buckley mixture
1878,pantothenic acid tab nu life
1879,dermovate
1880,cap
1881,methyldopa
1882,chlorthalidone
1883,apo chlorthalidone tab
1884,ceenu
1885,ludiomil tab
1886,etorphine
1887,diprenorphine inj
1888,buckley stainless white rub
1889,asa enteric coated tab
1890,acetaminophen tab
1891,calcium phosphorus w vit tab
1892,loxapac orl conc
1893,carboseptol
1894,fruitatives ect
1895,gasulsol tab
1896,colibyl liq
1897,formulex cap
1898,iron amino acid chelate tab
1899,diazepam
1900,apo furosemide tab
1901,purina pigaid
1902,tonic lax pst
1903,proctofoam hc
1904,unisoil
1905,zjug
1906,trombovar inj
1907,mediplast plaster
1908,doparil
1909,haloperidol
1910,purol
1911,apo dimenhydrinate tab
1912,apo sulfisoxazole tab
1913,buscopan
1914,buscopan sup
1915,antidouleurs rezall
1916,pantothenic acid tab
1917,tolectin tab
1918,isocaine hcl inj
1919,aseptone detergent
1920,aseptone solution
1921,selepherol injection
1922,progon inj unit
1923,anivy
1924,vaseline original petroleum jelly
1925,mitchum anti perspirant scented
1926,bronco asmol
1927,pepsotol
1928,watkins petro carbo salve
1929,daily vitamins w iron tab
1930,multiple vitamins w iron tab
1931,vitogen multiple vitamins w iron
1932,childrens chewable vitamins w iron
1933,vitamins w iron chewable
1934,vitogen chewable vitamins plus iron
1935,vitreat chewable vitamins plus iron
1936,geriatric tab
1937,multiple vitamins w minerals tab
1938,isopropyl alcohol
1939,rubbing alcohol
1940,mineral oil light
1941,dioctyl cap
1942,chlorpheniramine maleate tab
1943,underberg bitters
1944,furosemide inj
1945,clear eyes murine eye dps
1946,x prep liq
1947,septra ds tablets
1948,factrel inj vial
1949,imap inj
1950,liquifilm forte
1951,tegretol chewtabs
1952,antiphlogistine rub
1953,electrolyte tab
1954,coughtrol sch pwr
1955,dicalcine tab
1956,everbrite germicidal cleaner
1957,chemene x liq
1958,imipramine tab
1959,parlodel tab
1960,swinger pwr detergent
1961,fectol liq
1962,fectol liq
1963,berotec forte metered aer
1964,bactrim ds roche tab
1965,watkins pain oleum
1966,watkins roll deodorant
1967,exdol tab
1968,exdol tab
1969,pentothal ready mix syringe
1970,tri b src
1971,dermoxyl gel
1972,anti bloat
1973,ostro san
1974,brevicon tab
1975,dettol
1976,beech nut wild cherry cough dps
1977,nut
1978,beech nut black cough drops
1979,limonade rodeca
1980,watkins settelz
1981,af regular strength
1982,procytox pws
1983,maltlevol tab
1984,vitamins ace plus lipase tab
1985,relief tablets
1986,oxyderm
1987,oxyderm ion
1988,vanceril aem
1989,watkins liniment
1990,mentholatum cough drops
1991,andersons stifle liniment
1992,power quat
1993,quat germ
1994,vit c tab
1995,gripe water liq
1996,lignospan standard
1997,lignospan forte
1998,adrenal cortex inj
1999,ripercol horse wormer
2000,relefact trh inj
2001,kemsol liquid
2002,mathieu cough syrup
2003,alko isol
2004,watkins analgesic balm
2005,bromo seltzer
2006,friction rub
2007,flexadyn tab
2008,c tab
2009,amitriptyline hcl tab
2010,imipramine hydrochloride tablets
2011,boric acid pwr
2012,castor oil mint flavoured
2013,cod liver oil liq
2014,saltpetre pwr
2015,alum pwr
2016,bylium liq
2017,castor oil liq
2018,mineral oil heavy
2019,atropecc
2020,racestyptine sol
2021,racestyptine cord
2022,cresophene liq
2023,herbal multitar plus shampoo
2024,multitar plus
2025,zinc castor oil
2026,lasix special tab
2027,lasix special inj
2028,cough mixture liq
2029,freeze liq
2030,heel
2031,kidney blood pwr
2032,leg paint sweat
2033,nose head clear
2034,veterinary liniment
2035,veterinary
2036,dr bells vmw
2037,linctus codeine blanc
2038,bone meal chelate tab
2039,mutamycin inj vial
2040,broncho rub
2041,chelated dolomite tab
2042,episec
2043,methionine tab
2044,neo k
2045,acetaminophene tab
2046,rivotril tab
2047,rythmodan cap
2048,merol sirop
2049,thuna laxative tab
2050,medimet tab
2051,biovim tab
2052,liver desiccated b tab
2053,bone meal tab
2054,phenomyicide liq
2055,phenazopyridine tab
2056,vito reins tab
2057,prepodyne scrub liq
2058,tamed iodine scrub liq
2059,neoderm pwr
2060,thunas natural aid tab
2061,megace
2062,trl tri san liq
2063,prolopa cap
2064,pyronium tab
2065,trifluoperazine tab
2066,hytrast sus
2067,lipiodol ultra fluid
2068,methylprednisolone acetate sus
2069,karacil pwr
2070,karigel
2071,antihistamine solution inj
2072,vitamine e cap iu mixte
2073,noroma liq
2074,vittal liq
2075,hg hos germicide
2076,sulzine
2077,filaribits tab chewable
2078,diodine
2079,travasol inj without electrolytes
2080,travasol
2081,g germicidal detergent liq
2082,gesic
2083,petroleum jelly bp
2084,herbal insomnia tab
2085,naphcon forte
2086,tears naturale
2087,balance
2088,fectol
2089,otizol hc liq
2090,baricon suspension
2091,ce vi sol dps
2092,three one
2093,corium cap
2094,nifulidone
2095,duchol ect
2096,trisulfa g liq
2097,antacid chewable tab
